institucion,codigo,nombre _establecimiento,clasificacion,tipo,departamento,provincia,distrito,ubigeo,direccion,codigo_DISA,codigo_red,codigo_microrred,categoria,telefono,horario,longitude,latitude
GOBIERNO REGIONAL,4086,SALCABAMBA,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,TAYACAJA,SALCABAMBA,90714,AVENIDA AV. CEMENTERIO S/N - SALCABAMBA S/N AV. CEMENTERIO S/N - SALCABAMBA SALCABAMBA TAYACAJA HUANCAVELICA ,13,3,8,I-3,993462920,8:00 - 20:00,-74.78157918,-12.20212655
GOBIERNO REGIONAL,4089,QUISHUAR,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,TAYACAJA,QUISHUAR,90713,AVENIDA AV. MARISCAL CACERES S/N S/N AV. MARISCAL CACERES S/N QUISHUAR TAYACAJA HUANCAVELICA ,13,3,8,I-2,993463995,8:00 - 20:00,-74.77992,-12.24474
GOBIERNO REGIONAL,11204,VELASCO PUCAPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ANGARAES,CCOCHACCASA,90304,OTROS C.P. VELASCO PUCAPAMPA C.P. VELASCO PUCAPAMPA CCOCHACCASA ANGARAES HUANCAVELICA ,13,4,2,I-1,954026902,8:00 18:00,-74.77560748,-12.89067373
GOBIERNO REGIONAL,7337,PUCACCASA CHOPCCA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,YAULI,90117,OTROS COMUNIDAD PUCACCASA CHOPCCA COMUNIDAD PUCACCASA CHOPCCA YAULI HUANCAVELICA HUANCAVELICA ,13,1,2,I-1,#944687022,8:00 - 20:00,-74.77337851,-12.75538557
GOBIERNO REGIONAL,16723,UNION AMBO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,ACORIA,90103,OTROS CENTRO POBLA UNION AMBO CENTRO POBLA UNION AMBO ACORIA HUANCAVELICA HUANCAVELICA ,13,1,5,I-1,NULL,8:00 - 18:00,-74.77160122,-12.4931165
GOBIERNO REGIONAL,11201,CIENEGUILLA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ANGARAES,LIRCAY,90301,OTROS COMUNIDAD DE CIENEGUILLA COMUNIDAD DE CIENEGUILLA LIRCAY ANGARAES HUANCAVELICA ,13,4,1,I-1,NO EXISTE,8:00 - 14:00,-74.76828511,-13.02924223
GOBIERNO REGIONAL,11189,LA LOMA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,TAYACAJA,SALCAHUASI,90715,OTROS LA LOMA S/N S/N LA LOMA S/N SALCAHUASI TAYACAJA HUANCAVELICA ,13,3,4,I-1,993465396,8:00 - 20:00,-74.76352983,-12.09195973
GOBIERNO REGIONAL,3884,CCASAPATA,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,YAULI,90117,PASAJE PSJ. SAN MARTIN S/N S/N PSJ. SAN MARTIN S/N YAULI HUANCAVELICA HUANCAVELICA ,13,1,2,I-3,TEL:067-812749 ,8:00 - 20:00,-74.76282465,-12.77758442
GOBIERNO REGIONAL,3885,SAN JUAN DE CCARHUACC,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,YAULI,90117,AVENIDA AV. MONTERRICO S/N S/N AV. MONTERRICO S/N YAULI HUANCAVELICA HUANCAVELICA ,13,1,2,I-3,#951861435,8:00 - 18:00,-74.76067413,-12.82985017
GOBIERNO REGIONAL,4043,LLILLINTA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUAYTARA,PILPICHACA,90607,OTROS ANEXO LLILLINTA ANEXO LLILLINTA PILPICHACA HUAYTARA HUANCAVELICA ,13,7,4,I-2,067-812662,8:00 - 20:00,-74.75895,-13.21448
GOBIERNO REGIONAL,7338,CCOLLPACCASA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,YAULI,90117,OTROS CENTRO POBLADO CCOLLPACCASA - SUBIDA DEL COLEGIO SECUNDARIA CENTRO POBLADO CCOLLPACCASA - SUBIDA DEL COLEGIO SECUNDARIA YAULI HUANCAVELICA HUANCAVELICA ,13,1,2,I-1,#944613858,8:00 - 14:00,-74.75528638,-12.73519704
GOBIERNO REGIONAL,4126,SALCAHUASI,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,TAYACAJA,SALCAHUASI,90715,OTROS SALCAHUASI S/N AL FRENTE DEL MUNICIPIO S/N SALCAHUASI S/N AL FRENTE DEL MUNICIPIO SALCAHUASI TAYACAJA HUANCAVELICA ,13,3,4,I-2,993464140,8:00 - 20:00,-74.75137747,-12.10262762
GOBIERNO REGIONAL,4092,CARPAPATA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,TAYACAJA,COLCABAMBA,90705,PLAZA PLAZA PRINCIPAL S/N - CARPAPATA S/N PLAZA PRINCIPAL S/N - CARPAPATA COLCABAMBA TAYACAJA HUANCAVELICA ,13,3,3,I-2,993461334,8:00 - 18:00,-74.74961,-12.38814
GOBIERNO REGIONAL,4127,SAN ANTONIO DE SALCABAMBA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,TAYACAJA,SALCAHUASI,90715,AVENIDA SAN ANTONIO S/N A UNA CUADRA DE LA AVENIDA PRINCIPAL S/N SAN ANTONIO S/N A UNA CUADRA DE LA AVENIDA PRINCIPAL SALCAHUASI TAYACAJA HUANCAVELICA ,13,3,4,I-1,993498779,8:00 - 20:00,-74.74810128,-12.07182173
GOBIERNO REGIONAL,16204,ALIANZA ANDINO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,ACORIA,90103,OTROS CENTRO POBLADO ALIANZA ANDINO CENTRO POBLADO ALIANZA ANDINO ACORIA HUANCAVELICA HUANCAVELICA ,13,1,5,I-1,NULL,8:00 - 18:00,-74.74714071,-12.50340383
GOBIERNO REGIONAL,7706,CHUYAPATA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,TAYACAJA,SALCAHUASI,90715,CARRETERA CARRETERA PRINCIPAL CHUYAPATA S/N AL COSTADO DE LA ESCUELA S/N CARRETERA PRINCIPAL CHUYAPATA S/N AL COSTADO DE LA ESCUELA SALCAHUASI TAYACAJA HUANCAVELICA ,13,3,4,I-1,993592230,8:00 - 20:00,-74.74689218,-12.14646667
GOBIERNO REGIONAL,6822,PANTACHI SUR,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,YAULI,90117,OTROS COMUNIDAD PANTACHI SUR COMUNIDAD PANTACHI SUR YAULI HUANCAVELICA HUANCAVELICA ,13,1,2,I-2,#951861370,8:00 - 20:00,-74.74650466,-12.86299295
GOBIERNO REGIONAL,3946,PIRCAPAHUANA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ANGARAES,LIRCAY,90301,PLAZA PLAZA PRINCIPAL DE PIRCAPAHUANA PLAZA PRINCIPAL DE PIRCAPAHUANA LIRCAY ANGARAES HUANCAVELICA ,13,4,1,I-1,980088604,8:00 - 20:00 EMERGEN,-74.74647667,-13.02708333
GOBIERNO REGIONAL,3886,SANTA ROSA DE CHOPCCA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,YAULI,90117,AVENIDA AV. VILLARICA S/N - COSTADO DEL MUNICIPIO SANTA ROSA DE CHOPCCA S/N AV. VILLARICA S/N - COSTADO DEL MUNICIPIO SANTA ROSA DE CHOPCCA YAULI HUANCAVELICA HUANCAVELICA ,13,1,2,I-2,#944687143,8:00 - 14:00,-74.74622381,-12.71966527
GOBIERNO REGIONAL,9713,SAN ISIDRO DE AMPURHUAY,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,ACORIA,90103,PLAZA PLAZA PRINCIPAL DEL CENTRO POBLADO AMPURHUAY PLAZA PRINCIPAL DEL CENTRO POBLADO AMPURHUAY ACORIA HUANCAVELICA HUANCAVELICA ,13,1,7,I-1,#951835484,8:00 - 14:00,-74.74411093,-12.59305902
GOBIERNO REGIONAL,6824,CHUCLLACCASA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,YAULI,90117,OTROS COMUNIDAD DE CHUCLLACCASA COMUNIDAD DE CHUCLLACCASA YAULI HUANCAVELICA HUANCAVELICA ,13,1,2,I-1,#944687056,8:00 - 14:00,-74.74369745,-12.79793721
GOBIERNO REGIONAL,7290,PERCAPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ANGARAES,LIRCAY,90301,PLAZA PLAZA PRINCIPAL DE PERCCAPAMPA PLAZA PRINCIPAL DE PERCCAPAMPA LIRCAY ANGARAES HUANCAVELICA ,13,4,1,I-1,980088604,8:00 - 20:00 - EMERG,-74.74253906,-13.03568945
GOBIERNO REGIONAL,11190,LOS ANDES DE SOTOPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,YAULI,90117,PLAZA PLAZA PRINCIPAL S/N AL LADO DERECHO DE LA MUNICIPALIDAD DE LOS ANDES DE SOTOPAMPA S/N PLAZA PRINCIPAL S/N AL LADO DERECHO DE LA MUNICIPALIDAD DE LOS ANDES DE SOTOPAMPA YAULI HUANCAVELICA HUANCAVELICA ,13,1,2,I-1,#951841967,8:00 - 18:00,-74.74230346,-12.78262709
GOBIERNO REGIONAL,7385,SAN JUAN DE DIOS DE CCOLLPAPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ANGARAES,LIRCAY,90301,OTROS COMUNIDAD CAMPESINA SAN JUAN DE DIOS DE CCOLPAPAMPA COMUNIDAD CAMPESINA SAN JUAN DE DIOS DE CCOLPAPAMPA LIRCAY ANGARAES HUANCAVELICA ,13,4,1,I-2,980088604,8:00AM - 20:00PM,-74.74224167,-13.02456667
GOBIERNO REGIONAL,12900,RANRA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,TAYACAJA,COLCABAMBA,90705,CALLE CALLE LIBERTADORES S/N - RANRA S/N CALLE LIBERTADORES S/N - RANRA COLCABAMBA TAYACAJA HUANCAVELICA ,13,3,3,I-1,993467363,8:00 - 18:00,-74.74104098,-12.34403911
GOBIERNO REGIONAL,3869,PALLALLA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,ACORIA,90103,JIRON JR. CUZCO S/N LOTE 2 PALLALLA S/N JR. CUZCO S/N LOTE 2 PALLALLA ACORIA HUANCAVELICA HUANCAVELICA ,13,1,7,I-2,#951814690,8:00 - 14:00,-74.73973644,-12.56717053
GOBIERNO REGIONAL,3888,CHU�UNAPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ACOBAMBA,PAUCARA,90206,OTROS CENTRO POBLADO DE CHU�UNAPAMPA CENTRO POBLADO DE CHU�UNAPAMPA PAUCARA ACOBAMBA HUANCAVELICA ,13,1,2,I-1,TEL: 503710 ,8:00 - 20:00,-74.73898,-12.76806
GOBIERNO REGIONAL,11207,HUSNUPATA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,YAULI,90117,PLAZA PLAZA PRINCIPAL C.P. HUSNUPATA PLAZA PRINCIPAL C.P. HUSNUPATA YAULI HUANCAVELICA HUANCAVELICA ,13,1,2,I-1,967653956,8:00 - 18:00,-74.73761518,-12.82733021
GOBIERNO REGIONAL,16017,PATOCCOCHA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,ACORIA,90103,OTROS CENTRO POBLADO DE ALIANZA UNIDA PATOCCOCHA CENTRO POBLADO DE ALIANZA UNIDA PATOCCOCHA ACORIA HUANCAVELICA HUANCAVELICA ,13,1,7,I-1,NULL,8:00 - 14:00,-74.73568842,-12.64742266
GOBIERNO REGIONAL,6930,HUARIRUMI - CHONTACANCHA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ANGARAES,ANCHONGA,90302,AVENIDA AV. LOS LIBERTADORES S/N CENTRO POBLADO S/N AV. LOS LIBERTADORES S/N CENTRO POBLADO ANCHONGA ANGARAES HUANCAVELICA ,13,4,2,I-1,067-813634,8:00 - 20:00 - EMERG,-74.73308667,-12.893355
GOBIERNO REGIONAL,3960,TUCO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ANGARAES,ANCHONGA,90302,AVENIDA AV. ANGARAES S/N S/N AV. ANGARAES S/N ANCHONGA ANGARAES HUANCAVELICA ,13,4,2,I-2,980088604,8:00 - 20:00 - EMERG,-74.73146,-12.92493667
GOBIERNO REGIONAL,11208,LIMAPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,YAULI,90117,PLAZA CENTRO POBLADO LIMAPAMPA PLAZA PRINCIPAL CENTRO POBLADO LIMAPAMPA PLAZA PRINCIPAL YAULI HUANCAVELICA HUANCAVELICA ,13,1,2,I-1,#951822325,8:00 - 13:00,-74.73124719,-12.81233761
GOBIERNO REGIONAL,9696,LIBERTADORES DE CHOPCCA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ACOBAMBA,PAUCARA,90206,PLAZA PLAZA PRINCIPAL S/N - LOS LIBERTADORES DE CHOPCCA S/N PLAZA PRINCIPAL S/N - LOS LIBERTADORES DE CHOPCCA ACOBAMBA ACOBAMBA HUANCAVELICA ,13,2,2,I-1,964393640,8:00 - 20:00,-74.72500195,-12.75826953
GOBIERNO REGIONAL,3943,LIRCAY,HOSPITALES O CLINICAS DE ATENCION GENERAL,ESTABLECIMIENTO DE SALUD CON INTERNAMIENTO,HUANCAVELICA,ANGARAES,LIRCAY,90301,AVENIDA ESMERALDA S/N BELLAVISTA - LIRCAY S/N AV. ESMERALDA S/N BELLAVISTA - LIRCAY LIRCAY ANGARAES HUANCAVELICA ,13,4,0,II-1,980088604,8:00AM - 19:00PM - E,-74.72371833,-12.99682167
GOBIERNO REGIONAL,3865,A�ANCUSI,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,ACORIA,90103,OTROS A�ANCUSI S/N S/N A�ANCUSI S/N ACORIA HUANCAVELICA HUANCAVELICA ,13,1,7,I-3,NO EXISTE,8:00AM - 18:00PM,-74.71412875,-12.58608712
GOBIERNO REGIONAL,3959,PARCO ALTO,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ANGARAES,ANCHONGA,90302,JIRON JR. MOQUEGUA S/N S/N JR. MOQUEGUA S/N ANCHONGA ANGARAES HUANCAVELICA ,13,4,2,I-3,067-812588,8:00 - 20:00 - EMERG,-74.71289667,-12.888705
GOBIERNO REGIONAL,3887,PANTACHI NORTE,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,YAULI,90117,AVENIDA AV. HUANCAVELICA AV. HUANCAVELICA YAULI HUANCAVELICA HUANCAVELICA ,13,1,2,I-1,#951847375,8:00 - 18:00,-74.71132338,-12.84107826
GOBIERNO REGIONAL,11229,PADRE RUMI,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ACOBAMBA,PAUCARA,90206,AVENIDA LIBERTADORES S/N S/N AV. LIBERTADORES S/N ACOBAMBA ACOBAMBA HUANCAVELICA ,13,2,2,I-1,998021199,8:00 - 20:00,-74.71108986,-12.77050973
GOBIERNO REGIONAL,9467,SAN ANTONIO (A�AYLLA),PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,ACORIA,90103,OTROS BARRIO CCANTOPAMPA FRENTE A LA ESCUELA PRIMARIA C.P. A�AYLLA BARRIO CCANTOPAMPA FRENTE A LA ESCUELA PRIMARIA C.P. A�AYLLA ACORIA HUANCAVELICA HUANCAVELICA ,13,1,7,I-1,#951867355,8:00 - 14:00,-74.70849238,-12.61402268
GOBIERNO REGIONAL,11454,ALTO MARAYNIYOCC,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ANGARAES,ANCHONGA,90302,OTROS ANEXO ALTO MARAYNIYOCC ANEXO ALTO MARAYNIYOCC ANCHONGA ANGARAES HUANCAVELICA ,13,4,2,I-1,NO EXISTE,8:00 - 18:00,-74.70036667,-12.86324167
GOBIERNO REGIONAL,11431,SANTA ROSA DE MALLMA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,TAYACAJA,QUICHUAS,90719,CALLE CALLE CENTRAL S/N S/N CALLE CENTRAL S/N QUICHUAS TAYACAJA HUANCAVELICA ,13,3,6,I-1,993467126,8:00 - 18:00,-74.69972261,-12.51158386
GOBIERNO REGIONAL,9501,SAN PEDRO DE �AHUINCUCHO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ACOBAMBA,ANTA,90203,COMUNIDAD �AHUINCUCHO S/N S/N COMUNIDAD �AHUINCUCHO S/N ACOBAMBA ACOBAMBA HUANCAVELICA ,13,2,2,I-1,964364458,8:00 - 20:00,-74.69790002,-12.82029538
GOBIERNO REGIONAL,3954,HUAYLLAY GRANDE,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ANGARAES,HUALLAY-GRANDE,90308,JIRON JR HUANTA S/N S/N JR HUANTA S/N HUALLAY-GRANDE ANGARAES HUANCAVELICA ,13,4,1,I-2,980088604,8:00 - 20:00,-74.697035,-12.93938
GOBIERNO REGIONAL,7456,PAMPAPUQUIO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ACOBAMBA,PAUCARA,90206,PLAZA PLAZA PRINCIPAL S/N PAMPAPUQUIO S/N PLAZA PRINCIPAL S/N PAMPAPUQUIO ACOBAMBA ACOBAMBA HUANCAVELICA ,13,2,2,I-1,964393633,8:00 - 20:00,-74.69458008,-12.75282031
GOBIERNO REGIONAL,12905,JATUSPATA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,TAYACAJA,SURCUBAMBA,90717,PLAZA PLAZA PRINCIPAL S/N - JATUSPATA S/N PLAZA PRINCIPAL S/N - JATUSPATA SURCUBAMBA TAYACAJA HUANCAVELICA ,13,3,3,I-1,998556747,8:00 - 20:00,-74.69421686,-12.25052723
GOBIERNO REGIONAL,9504,TAMBRAICO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ACOBAMBA,ANTA,90203,COMUNIDAD TAMBRAICO S/N S/N COMUNIDAD TAMBRAICO S/N ACOBAMBA ACOBAMBA HUANCAVELICA ,13,2,2,I-1,998021199,8:00 - 20:00,-74.69407771,-12.7845393
GOBIERNO REGIONAL,7292,SANCAYPAMPA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ACOBAMBA,ANTA,90203,PLAZA PLAZA PRINCIPAL S/N S/N PLAZA PRINCIPAL S/N ACOBAMBA ACOBAMBA HUANCAVELICA ,13,2,2,I-2,998021199,8:00AM - 18:00PM,-74.69331058,-12.81256488
GOBIERNO REGIONAL,7384,SAN JUAN DE AHUAY,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ANGARAES,LIRCAY,90301,PLAZA PLAZA PRINCIPAL SAN JUAN DE AHUAY PLAZA PRINCIPAL SAN JUAN DE AHUAY LIRCAY ANGARAES HUANCAVELICA ,13,4,1,I-1,980088604,8:00AM - 20:00PM,-74.6930293,-13.05131055
GOBIERNO REGIONAL,3958,ANCHONGA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ANGARAES,ANCHONGA,90302,OTROS BARRIO PUQUIO PAMPA S/N - ANCHONGA S/N BARRIO PUQUIO PAMPA S/N - ANCHONGA ANCHONGA ANGARAES HUANCAVELICA ,13,4,1,I-1,067-812586,8:00 - 20:00,-74.69036833,-12.91069833
GOBIERNO REGIONAL,3936,MAYUNMARCA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ACOBAMBA,ANDABAMBA,90202,CALLE DANIEL CARRION N° 002 CALLE DANIEL CARRION N° 002 ACOBAMBA ACOBAMBA HUANCAVELICA ,13,2,2,I-1,942793960,8:00 - 20:00,-74.68968084,-12.62376732
GOBIERNO REGIONAL,16896,ALHUARA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,HUANCAVELICA,ACORIA,90103,OTROS ALHUARA S.N. ALHUARA S.N. ACORIA HUANCAVELICA HUANCAVELICA ,13,1,7,I-1,NULL,8:00 - 14:00,-74.68878259,-12.61227452
GOBIERNO REGIONAL,3961,SAN PABLO DE OCCO,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ANGARAES,ANCHONGA,90302,AVENIDA AV. ISABEL DE LA PEÑA DE CALDERON S/N S/N AV. ISABEL DE LA PEÑA DE CALDERON S/N ANCHONGA ANGARAES HUANCAVELICA ,13,4,2,I-2,067-812587,8:00 - 20:00 - EMERG,-74.68570833,-12.87174833
GOBIERNO REGIONAL,4090,COLCABAMBA,CENTROS DE SALUD CON CAMAS DE INTERNAMIENTO,ESTABLECIMIENTO DE SALUD CON INTERNAMIENTO,HUANCAVELICA,TAYACAJA,COLCABAMBA,90705,AVENIDA AV. CASA MAQUINA N° 129 CBBA AV. CASA MAQUINA N° 129 CBBA COLCABAMBA TAYACAJA HUANCAVELICA ,13,3,3,I-4,998556747,24 HORAS,-74.68123,-12.40849167
GOBIERNO REGIONAL,3940,HUAYANAY,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ACOBAMBA,ANTA,90203,CALLE LIBERTADORES S/N S/N CALLE LIBERTADORES S/N ACOBAMBA ACOBAMBA HUANCAVELICA ,13,2,2,I-3,998021199,8:00 - 20.00,-74.68003908,-12.79506502
GOBIERNO REGIONAL,11205,UNION PROGRESO PATAHUASI,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ANGARAES,LIRCAY,90301,OTROS C.P. UNION PROGRESO PATAHUASI C.P. UNION PROGRESO PATAHUASI LIRCAY ANGARAES HUANCAVELICA ,13,4,1,I-1,NO EXISTE,8:00 - 18:00,-74.67877736,-13.13757423
GOBIERNO REGIONAL,6901,BUENOS AIRES DE PARCO CHACAPUNCU,CENTROS DE SALUD O CENTROS MEDICOS,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ANGARAES,ANCHONGA,90302,OTROS BARRIO PAMPA HERMOSA S/N S/N BARRIO PAMPA HERMOSA S/N ANCHONGA ANGARAES HUANCAVELICA ,13,4,2,I-3,067-812737,8:00 - 20:00 - EMERG,-74.6778,-12.852045
GOBIERNO REGIONAL,7455,PATACANCHA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,ACOBAMBA,ANTA,90203,PLAZA PLAZA PRINCIPAL S/N COMUNIDAD DE PATACANCHA S/N PLAZA PRINCIPAL S/N COMUNIDAD DE PATACANCHA ACOBAMBA ACOBAMBA HUANCAVELICA ,13,2,2,I-1,998021199,8:00 - 20:00,-74.67670989,-12.80634258
GOBIERNO REGIONAL,11185,COLCA,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,TAYACAJA,QUICHUAS,90719,CALLE CALLE COLCA S/N COMUNIDAD DE COLCA S/N CALLE COLCA S/N COMUNIDAD DE COLCA QUICHUAS TAYACAJA HUANCAVELICA ,13,3,6,I-1,67813819,8:00 - 20:00,-74.67632223,-12.50967386
GOBIERNO REGIONAL,7291,PUEBLO LIBRE,PUESTOS DE SALUD O POSTAS DE SALUD,ESTABLECIMIENTO DE SALUD SIN INTERNAMIENTO,HUANCAVELICA,TAYACAJA,SURCUBAMBA,90717,CARRETERA CARRETERA PRINCIPAL S/N - PUEBLO LIBRE S/N CARRETERA PRINCIPAL S/N - PUEBLO LIBRE SURCUBAMBA TAYACAJA HUANCAVELICA ,13,3,5,I-1,993497723,8:00 - 20:00,-74.67447603,-12.14931358
